time,power,VO2,cadence,lactate,rf,heart_rate,saturation
1153,338,2577.3,93,3.1007,30.08,121.5,97
1154,338,2534,94,3.1053,29.703,123,97
1155,338,2424.9,94,3.11,30.476,124,97
1156,337,2315.8,92,3.1147,31.25,125,97
1157,337,2498.3,92,3.1193,32.292,126.5,97
1158,338,2680.8,93,3.124,33.333,128,97
1159,338,2587.8,95,3.1287,31.445,128.5,97
1160,338,2494.8,95,3.1333,29.557,129,97
1161,338,2567.8,95,3.138,30.242,128.5,97
1162,278,2640.8,94,3.1427,30.928,128,97
1163,160,2768.4,98,3.1473,29.818,129,97
1164,101,2896.1,105,3.152,28.708,130,97
1165,101,2846.4,107,3.1567,30.061,130.5,97
1166,101,2796.8,105,3.1613,31.414,131,97
1167,101,2739,102,3.166,31.013,132,97
1168,101,2681.1,99,3.1707,30.612,133,97
1169,101,2768.3,97,3.1753,30.231,133.5,97
1170,101,2855.5,96,3.18,29.851,134,97
1171,101,2912.9,97,3.1847,30.883,135,97
1172,101,2970.3,97,3.1893,31.915,136,97
1173,101,3062.8,95,3.194,30.592,136,97
1174,101,3155.3,94,3.1987,29.268,136,97
1175,101,3386.7,97,3.2033,32.609,137,97
1176,101,3181.3,99,3.208,30.938,137.5,97
1177,101,2975.8,99,3.2127,29.268,138,96
1178,101,2835.7,99,3.2173,26.457,138.7,96
1179,101,2695.5,99,3.222,23.645,139.3,96
1180,101,2555.3,99,3.2267,20.833,140,96
1181,101,2787.2,98,3.2313,24.501,140.5,96
1182,101,3019,97,3.236,28.169,141,96
1183,101,2913.1,97,3.2407,28.169,141,96
1184,101,2807.2,96,3.2453,28.169,141,96
1185,101,2701.3,97,3.25,28.169,141,96
1186,101,2990.2,100,3.2547,26.96,141,96
1187,101,3279.2,106,3.2593,25.751,141,96
1188,101,3352.7,110,3.264,24.924,140,96
1189,101,3426.2,108,3.2687,24.096,139,96
1190,101,3283.4,106,3.2733,24.032,138.7,96
1191,101,3140.5,106,3.278,23.968,138.3,96
1192,219,2997.7,106,3.2827,23.904,138,96
1193,337,3072.6,101,3.2873,24.147,137.5,96
1194,337,3147.4,95,3.292,24.39,137,96
1195,338,2834.3,96,3.2967,25.922,136.7,96
1196,338,2521.2,96,3.3013,27.454,136.3,96
1197,338,2208,95,3.306,28.986,136,96
1198,333,3138.3,93,3.3107,33.149,137,96
1199,333,3145.1,93,3.3153,31.65,137,96
1200,338,3151.9,94,3.32,30.151,137,96
1201,338,3280.9,95,3.3305,30.227,136,96
1202,338,3409.9,96,3.341,30.303,135,96
1203,338,3234.7,96,3.3515,32.493,135,96
1204,338,3059.5,96,3.362,34.682,135,96
1205,338,3318.7,96,3.3725,34.885,135.5,96
1206,338,3577.8,96,3.383,35.088,136,96
1207,338,3168.6,97,3.3935,33.169,136.5,96
1208,338,2759.3,99,3.404,31.25,137,96
1209,338,2591.3,100,3.4145,34.483,137,96
1210,338,2940.3,100,3.425,33.458,136.5,96
1211,338,3289.3,101,3.4355,32.432,136,96
1212,338,3193.1,101,3.446,32.432,136.5,96
1213,338,3096.8,100,3.4565,32.432,137,96
1214,338,2898.4,99,3.467,28.975,137.3,96
1215,338,2700.1,98,3.4775,25.517,137.7,96
1216,338,2501.7,99,3.488,22.059,138,96
1217,338,2922.7,98,3.4985,27.696,138,96
1218,338,3343.6,96,3.509,33.333,138,96
1219,338,3271.3,95,3.5195,32.609,141,96
1220,338,3162.7,97,3.53,32.177,141,96
1221,338,3054.2,98,3.5405,31.746,141,96
1222,219,3368.6,99,3.551,33.315,141.5,96
1223,101,3683,104,3.5615,34.884,142,96
1224,101,3554.9,108,3.572,36.192,143,96
1225,101,3426.7,103,3.5825,37.5,144,97
1226,101,3655.3,99,3.593,37.037,144,97
1227,101,3379.3,98,3.6035,35.093,144.5,97
1228,101,3103.4,97,3.614,33.149,145,97
1229,101,3156.5,95,3.6245,35.805,145,97
1230,101,3209.6,95,3.635,38.462,145,97
1231,101,3076.8,96,3.6455,34.695,145.5,97
1232,101,2944.1,98,3.656,30.928,146,97
1233,101,3120.2,102,3.6665,32.609,146,97
1234,101,3480.4,106,3.677,34.056,147,97
1235,101,3840.6,108,3.6875,35.503,148,97
1236,101,3573.7,106,3.698,33.968,148.5,97
1237,101,3306.8,103,3.7085,32.432,149,97
1238,101,3116,100,3.719,30.367,148.5,97
1239,101,2925.1,98,3.7295,28.302,148,97
1240,101,2706.3,97,3.74,28.235,148,97
1241,101,2487.5,97,3.7505,28.169,148,97
1242,101,2955.8,97,3.761,28.863,148.5,97
1243,101,3424.2,98,3.7715,29.557,149,97
1244,101,3189.8,99,3.782,30.995,148,97
1245,101,2955.3,98,3.7925,32.432,147,97
1246,101,3207.2,98,3.803,34.966,147,97
1247,101,3459.1,97,3.8135,37.5,147,97
1248,101,4007.8,97,3.824,34.286,147,97
1249,101,3857.2,97,3.8345,31.776,146.4,97
1250,101,3706.6,97,3.845,29.267,145.8,97
1251,160,3555.9,99,3.8555,26.758,145.2,97
1252,278,3405.3,100,3.866,24.248,144.6,97
1253,338,3254.7,99,3.8765,21.739,144,97
1254,338,3093.4,100,3.887,25.088,144,97
1255,338,2932.2,100,3.8975,28.436,144,96
1256,338,3049.2,98,3.908,30.611,143.5,96
1257,338,3166.2,97,3.9185,32.787,143,96
1258,338,3350.9,95,3.929,33.835,142.5,96
1259,338,3535.5,96,3.9395,34.884,142,96
1260,338,3104.1,97,3.95,33.333,142,96
1261,338,2847.4,97,3.9595,30.287,141.7,97
1262,338,2590.8,98,3.969,27.24,141.3,97
1263,338,2334.2,99,3.9785,24.194,141,97
1264,338,2956.6,100,3.988,29.539,141.5,97
1265,338,3578.9,99,3.9975,34.884,142,96
1266,338,3552.2,99,4.007,38.217,143,96
1267,338,3401.6,99,4.0165,36.755,142.5,96
1268,338,3251,99,4.026,35.294,142,96
1269,338,3242.4,99,4.0355,36.515,142,96
1270,338,3233.8,98,4.045,37.736,142,95
1271,338,3133.5,97,4.0545,36.81,142,95
1272,338,3103.8,96,4.064,35.165,142,95
1273,338,3074.1,95,4.0735,33.52,142,95
1274,338,2972.1,96,4.083,33.243,143,95
1275,338,2870.2,95,4.0925,32.967,144,96
1276,338,2854.1,95,4.102,32.441,144.5,96
1277,338,2838.1,96,4.1115,31.915,145,96
1278,338,3427,96,4.121,34.483,145,96
1279,338,3554.8,96,4.1305,34.191,145,96
1280,338,3682.6,97,4.14,33.898,145,96
1281,278,3437.9,97,4.1495,33.898,145.5,96
1282,160,3193.1,98,4.159,33.898,146,96
1283,101,3144.3,101,4.1685,34.913,146,96
1284,101,3095.6,100,4.178,35.928,146,96
1285,101,3476.2,95,4.1875,33.149,146,96
1286,101,3448.9,92,4.197,35.562,146.5,96
1287,101,3421.6,91,4.2065,37.975,147,96
1288,101,3467.4,91,4.216,37.06,147.5,96
1289,101,3513.2,91,4.2255,36.145,148,96
1290,101,3677.9,92,4.235,35.294,149,96
1291,101,3614.6,94,4.2445,36.397,150,96
1292,101,3551.4,94,4.254,37.5,151,96
1293,101,3445.5,93,4.2635,36.294,150.5,96
1294,101,3339.6,92,4.273,35.088,150,96
1295,101,3998.4,92,4.2825,37.037,152,96
1296,101,3541.2,94,4.292,32.443,151.7,97
1297,101,3084,94,4.3015,27.85,151.3,97
1298,101,2626.8,92,4.311,23.256,151,97
1299,101,3123.1,92,4.3205,25.517,151,97
1300,101,3619.5,92,4.33,27.778,151,97
1301,101,3373,93,4.3395,28.312,152,97
1302,101,3126.4,93,4.349,28.846,153,97
1303,101,3362.8,94,4.3585,31.183,153,97
1304,101,3599.2,94,4.368,33.52,153,97
1305,101,3551.4,95,4.3775,32.385,152,97
1306,101,3503.5,95,4.387,31.25,151,97
1307,101,3162.4,95,4.3965,30.476,150,97
1308,101,2821.3,96,4.406,29.703,149,97
1309,101,3263.6,96,4.4155,31.518,149,97
1310,101,3705.8,98,4.425,33.333,149,97
1311,219,3423,99,4.4345,30.751,148.5,97
1312,337,3140.3,96,4.444,28.169,148,97
1313,337,2984,96,4.4535,25.974,148,97
1314,338,2827.7,99,4.463,23.778,148,97
1315,338,2671.4,100,4.4725,21.583,148,97
1316,338,3748.8,99,4.482,36.364,147,97
1317,338,3676.2,98,4.4915,34.665,146.5,97
1318,338,3603.5,97,4.501,32.967,146,97
1319,338,3516.2,96,4.5105,32.441,146,97
1320,338,3428.9,96,4.52,31.915,146,97
1321,338,3131.4,96,4.527,27.631,145.5,97
1322,338,2833.8,97,4.534,23.346,145,97
1323,338,2854.8,98,4.541,24.075,144.3,97
1324,338,2875.9,99,4.548,24.803,143.7,97
1325,338,2896.9,99,4.555,25.532,143,97
1326,338,2916,99,4.562,29.07,143,97
1327,338,2935.2,99,4.569,32.609,143,97
1328,338,2982.6,99,4.576,32.262,142.5,96
1329,338,3030,99,4.583,31.915,142,96
1330,338,3034.1,98,4.59,32.086,143,96
1331,338,3216.9,97,4.597,32.436,143,96
1332,338,3399.7,97,4.604,32.787,143,96
1333,338,3290.2,96,4.611,33.153,143,96
1334,338,3180.6,95,4.618,33.52,143,97
1335,338,3099.6,96,4.625,33.52,143.5,97
1336,338,3018.6,95,4.632,33.52,144,97
1337,338,3088.9,94,4.639,33.064,144.5,97
1338,338,3159.1,95,4.646,32.609,145,97
1339,338,3028.5,95,4.653,32.262,145.5,97
1340,338,2897.9,95,4.66,31.915,146,97
1341,219,3615.5,98,4.667,30.457,146,97
1342,101,3515.4,102,4.674,30.613,147,97
1343,101,3415.3,102,4.681,30.769,148,97
1344,101,3389.9,97,4.688,31.601,148,97
1345,101,3364.6,95,4.695,32.432,148,97
1346,101,3247.2,94,4.702,31.368,148.5,98
1347,101,3129.9,96,4.709,30.303,149,97
1348,101,3163.6,99,4.716,31.726,149,97
1349,101,3197.3,102,4.723,33.149,149,97
1350,101,3502.6,103,4.73,34.222,149.5,97
1351,101,3807.9,101,4.737,35.294,150,97
1352,101,3555.8,99,4.744,37.037,151,97
1353,101,3710.2,97,4.751,37.386,151,97
1354,101,3864.7,97,4.758,37.736,151,97
1355,101,3730.6,96,4.765,35.913,151.5,97
1356,101,3596.5,96,4.772,34.091,152,97
1357,101,3097.3,96,4.779,28.116,152,97
1358,101,2598.2,96,4.786,22.14,152,97
1359,101,2959.3,97,4.793,28.927,151.5,97
1360,101,3320.4,97,4.8,35.714,151,97
1361,101,3295,96,4.807,34.161,151.5,97
1362,101,3269.6,97,4.814,32.609,152,97
1363,101,3533.3,98,4.821,32.788,151,97
1364,101,3797,100,4.828,32.967,150,97
1365,101,3761.3,100,4.835,30.058,150,97
1366,101,3725.6,101,4.842,27.149,150,97
1367,101,3538.3,101,4.849,29.119,150,96
1368,101,3351,101,4.856,31.088,150,97
1369,101,3435,101,4.863,32.885,150,96
1370,160,3519,102,4.87,34.682,150,96
1371,278,3436.5,104,4.877,32.341,149.5,96
1372,338,3354.1,102,4.884,30,149,96
1373,338,3360.1,100,4.891,29.085,149,96
1374,338,3366.2,101,4.898,28.169,149,96
1375,338,3276.5,100,4.905,28.37,148.5,96
1376,338,3186.9,98,4.912,28.571,148,96
1377,338,3269.2,97,4.919,30.59,147.5,96
1378,338,3351.5,98,4.926,32.609,147,95
1379,338,3185,99,4.933,32.788,146,95
1380,338,3018.5,99,4.94,32.967,145,96
1381,338,3239.8,98,4.9458,34.682,144,96
1382,338,3016,98,4.9517,31.426,143.5,97
1383,338,2792.1,97,4.9575,28.169,143,97
1384,338,3014.4,97,4.9633,31.13,142.5,97
1385,338,3236.8,97,4.9692,34.091,142,97
1386,338,3042.9,97,4.975,30.274,142.3,97
1387,338,2849,98,4.9808,26.458,142.7,97
1388,338,2655.2,100,4.9867,22.642,143,97
1389,338,3604.1,100,4.9925,36.145,143,97
1390,338,3593.4,99,4.9983,36.254,143,97
1391,338,3582.7,98,5.0042,36.364,143,97
1392,338,3578.3,97,5.01,35.624,143.5,96
1393,338,3573.8,96,5.0158,34.884,144,96
1394,338,3369.9,95,5.0217,35.089,144.5,96
1395,338,3166,96,5.0275,35.294,145,96
1396,338,3384.4,96,5.0333,32.967,146,96
1397,338,3236.9,95,5.0392,34.131,146.5,96
1398,338,3089.3,95,5.045,35.294,147,96
1399,338,3022.8,95,5.0508,34.407,147.5,96
1400,278,2956.4,95,5.0567,33.52,148,96
1401,160,3573.6,97,5.0625,37.037,149,96
1402,101,3483.3,101,5.0683,35.468,149.5,96
1403,101,3393.1,100,5.0742,33.898,150,96
1404,101,3585.8,98,5.08,35.468,150.5,96
1405,101,3778.5,96,5.0858,37.037,151,96
1406,101,3572.2,97,5.0917,36.923,151,96
1407,101,3365.8,98,5.0975,36.81,151,96
1408,101,3420.1,97,5.1033,35.294,152,96
1409,101,3563.1,96,5.1092,35.611,152.5,96
1410,101,3706.1,96,5.115,35.928,153,96
1411,101,3830.1,97,5.1208,37.736,153,96
1412,101,3785.2,97,5.1267,38.735,153,96
1413,101,3740.4,97,5.1325,39.735,153,96
1414,101,3543.9,97,5.1383,37.94,153,96
1415,101,3347.5,99,5.1442,36.145,153,96
1416,101,3577.5,100,5.15,35.088,155,96
1417,101,3530,98,5.1558,34.885,155.5,97
1418,101,3482.5,96,5.1617,34.682,156,97
1419,101,3364.5,96,5.1675,36.449,155.5,97
1420,101,3246.6,96,5.1733,38.217,155,97
1421,101,3017.1,94,5.1792,30.919,155.5,97
1422,101,2787.7,94,5.185,23.622,156,96
1423,101,3018.9,95,5.1908,30.679,156,96
1424,101,3250.1,96,5.1967,37.736,156,97
1425,101,3971.4,96,5.2025,39.216,155,97
1426,101,3789.9,97,5.2083,38.241,155,97
1427,101,3608.4,99,5.2142,37.267,155,97
1428,101,3490,101,5.22,37.038,155,97
1429,101,3371.6,101,5.2258,36.81,155,97
1430,219,3424.1,100,5.2317,37.037,154,97
1431,330,3379.9,96,5.2375,37.037,153,97
1432,330,3335.7,94,5.2433,37.037,152,97
1433,338,3650.7,97,5.2492,34.476,151.5,97
1434,338,3965.7,98,5.255,31.915,151,97
1435,338,3406.2,98,5.2608,29.656,149.5,96
1436,338,2846.7,99,5.2667,27.397,148,96
1437,338,2387.7,100,5.2725,26.044,148,96
1438,338,1928.7,100,5.2783,24.691,148,96
1439,338,2781.8,99,5.2842,28.475,147,96
1440,338,3635,98,5.29,32.258,146,96
1441,338,3731.5,98,5.3008,32.796,145.5,95
1442,338,3828,98,5.3117,33.333,145,95
1443,338,3573.7,98,5.3225,33.333,144,96
1444,338,3319.4,98,5.3333,33.333,143,96
1445,338,3468,99,5.3442,41.096,142,96
1446,338,3321.9,100,5.355,38.62,142,96
1447,338,3175.8,103,5.3658,36.145,142,96
1448,338,3129.2,106,5.3767,35.616,142,96
1449,338,3082.7,106,5.3875,35.088,142,96
1450,338,3184,104,5.3983,36.81,141,96
1451,338,3313.7,102,5.4092,36.923,141.5,96
1452,338,3443.4,102,5.42,37.037,142,96
1453,338,3278.7,102,5.4308,37.037,143,96
1454,338,3157.1,101,5.4417,34.912,143,96
1455,338,3035.5,100,5.4525,32.787,143,96
1456,338,3229.5,99,5.4633,35.027,143.5,96
1457,338,3423.6,99,5.4742,37.267,144,96
1458,338,2941.9,99,5.485,39.216,146,96
1459,278,3150.7,99,5.4958,37.572,146.5,96
1460,160,3359.6,101,5.5067,35.928,147,96
1461,101,3263.2,105,5.5175,35.01,147,96
1462,101,3166.8,102,5.5283,34.091,147,96
1463,101,3203.6,99,5.5392,34.487,147.5,96
1464,101,3240.4,99,5.55,34.884,148,96
1465,101,3189.6,98,5.5608,32.609,149,96
1466,101,3331.2,98,5.5717,33.447,150,96
1467,101,3472.8,99,5.5825,34.286,151,96
1468,101,3565.9,99,5.5933,35.661,151,96
1469,101,3659,100,5.6042,37.037,151,96
1470,101,4104.8,99,5.615,34.884,151,96
1471,101,3933.8,98,5.6258,35.089,151,96
1472,101,3762.9,98,5.6367,35.294,151,96
1473,101,3700.7,97,5.6475,36.755,151,96
1474,101,3638.4,96,5.6583,38.217,151,96
1475,101,3558.2,97,5.6692,35.714,151,96
1476,101,3383.6,98,5.68,31.272,151.3,96
1477,101,3208.9,101,5.6908,26.83,151.7,95
1478,101,3034.3,104,5.7017,22.388,152,95
1479,101,3212.1,104,5.7125,29.158,153,95
1480,101,3389.9,102,5.7233,35.928,154,95
1481,101,3281.3,101,5.7342,35.716,154,95
1482,101,3172.7,100,5.745,35.503,154,95
1483,101,2895.8,100,5.7558,29.379,153,95
1484,101,2618.9,100,5.7667,23.256,152,95
1485,101,3348.4,100,5.7775,28.673,152,95
1486,101,4077.9,100,5.7883,34.091,152,96
1487,101,4034.3,100,5.7992,34.287,152,96
1488,101,3990.7,99,5.81,34.483,152,96
1489,160,3551.5,100,5.8208,34.682,151,96
1490,278,3347.3,98,5.8317,33.645,150.5,96
1491,338,3143.2,95,5.8425,32.609,150,96
1492,338,3106.5,95,5.8533,32.698,150.5,96
1493,338,3069.9,95,5.8642,32.787,151,96
1494,338,3312.6,94,5.875,33.937,150,96
1495,338,3555.3,95,5.8858,35.088,149,95
1496,338,3580.5,96,5.8967,35.294,147,95
1497,338,3388.8,95,5.9075,34.501,146.5,95
1498,338,3197.1,94,5.9183,33.708,146,95
1499,338,3169.4,95,5.9292,34.195,146,95
1500,338,3141.7,96,5.94,34.682,146,95
1501,338,2920.4,96,5.9428,30.368,145.7,96
1502,338,2699,96,5.9457,26.053,145.3,96
1503,338,2477.7,97,5.9485,21.739,145,96
1504,338,3291.1,96,5.9513,34.483,145,96
1505,338,3549.7,95,5.9542,35.534,145,96
1506,338,3808.4,94,5.957,36.585,145,96
1507,338,3735.4,94,5.9598,36.475,145,96
1508,338,3662.5,93,5.9627,36.364,145,96
1509,338,3749,93,5.9655,38.961,145,96
1510,338,3581.1,93,5.9683,38.348,144.5,96
1511,338,3413.1,95,5.9712,37.736,144,96
1512,338,3149,96,5.974,37.267,144,96
1513,338,3061.6,96,5.9768,34.85,144.5,96
1514,338,2974.2,96,5.9797,32.432,145,95
1515,338,3064,95,5.9825,33.557,145,95
1516,338,3153.9,93,5.9853,34.682,145,95
1517,338,3116.2,93,5.9882,32.885,145.5,95
1518,338,3078.6,93,5.991,31.088,146,95
1519,278,3385.5,94,5.9938,33.949,145.5,95
1520,160,3692.3,98,5.9967,36.81,145,95
1521,101,3414.6,101,5.9995,37.267,145,95
1522,101,3301.4,100,6.0023,35.487,145.5,95
1523,101,3188.2,99,6.0052,33.708,146,96
1524,101,3339.1,96,6.008,34.501,146.5,96
1525,101,3490.1,95,6.0108,35.294,147,96
1526,101,3072.4,96,6.0137,32.967,149,96
1527,101,3416,96,6.0165,35.117,149,96
1528,101,3759.5,97,6.0193,37.267,149,96
1529,101,3749.2,97,6.0222,35.393,149,96
1530,101,3738.9,98,6.025,33.52,149,96
1531,101,3566.5,100,6.0278,32.385,149.5,96
1532,101,3394.2,104,6.0307,31.25,150,96
1533,101,3469.6,105,6.0335,36.364,154,95
1534,101,3725.3,102,6.0363,37.662,154,95
1535,101,3981,101,6.0392,38.961,154,95
1536,101,3823.6,104,6.042,37.553,152.5,95
1537,101,3666.3,107,6.0448,36.145,151,95
1538,101,2987.6,104,6.0477,29.308,151,95
1539,101,2308.9,100,6.0505,22.472,151,95
1540,101,3001.7,99,6.0533,27.811,152.5,95
1541,101,3694.6,99,6.0562,33.149,154,95
1542,101,3706.1,100,6.059,33.816,154.5,94
1543,101,3717.6,100,6.0618,34.483,155,94
1544,101,3388.8,99,6.0647,34.785,153.5,94
1545,101,3059.9,99,6.0675,35.088,152,94
1546,101,3265.4,101,6.0703,32.609,153,94
1547,101,3431.9,102,6.0732,32.094,153,94
1548,101,3598.5,103,6.076,31.579,153,94
1549,219,3530.2,104,6.0788,32.183,151.5,94
1550,338,3461.9,102,6.0817,32.787,150,94
1551,338,3540.3,98,6.0845,32.877,150.5,94
1552,338,3618.7,97,6.0873,32.967,151,94
1553,338,3694.6,97,6.0902,33.433,149,94
1554,338,3770.6,97,6.093,33.898,147,94
1555,338,3615.4,96,6.0958,30.838,147,94
1556,338,3460.1,96,6.0987,27.778,147,94
1557,338,3151.4,97,6.1015,27.65,147,94
1558,338,2842.7,98,6.1043,27.523,147,93
1559,338,3216.4,97,6.1072,28.613,146,94
1560,338,3590,96,6.11,29.703,145,94
1561,338,3362.9,94,6.1178,28.87,145,94
1562,337,3135.8,92,6.1257,28.037,145,94
1563,337,3212.9,91,6.1335,31.461,145,94
1564,338,3289.9,92,6.1413,34.884,145,94
1565,334,3314.1,92,6.1492,34.585,144,94
1566,334,3338.3,92,6.157,34.286,143,94
1567,337,2990.9,92,6.1648,28.506,143.5,94
1568,333,2643.4,91,6.1727,22.727,144,94
1569,327,3203.9,90,6.1805,30.351,144,94
1570,331,3764.3,90,6.1883,37.975,144,94
1571,337,3712.5,91,6.1962,36.951,144,94
1572,337,3660.7,91,6.204,35.928,144,95
1573,337,3367.1,92,6.2118,35.714,144,96
1574,335,3538.2,92,6.2197,37.725,145,95
1575,335,3709.3,91,6.2275,39.735,146,95
1576,335,3461.6,92,6.2353,38.462,147,95
1577,331,3486.5,91,6.2432,38.218,147,95
1578,274,3511.3,91,6.251,37.975,147,95
1579,160,3451.8,94,6.2588,37.506,148,95
1580,101,3392.2,99,6.2667,37.037,149,95
1581,101,2910,100,6.2745,33.333,149,95
1582,101,3259.1,99,6.2823,35.654,149.5,95
1583,101,3608.3,98,6.2902,37.975,150,95
1584,101,3404.8,97,6.298,37.621,150.5,95
1585,101,3201.3,96,6.3058,37.267,151,96
1586,101,3771.4,94,6.3137,38.462,151,96
1587,101,3687.9,93,6.3215,36.276,151,96
1588,101,3604.4,95,6.3293,34.091,151,96
1589,101,3616.9,96,6.3372,34.903,151,95
1590,101,3629.4,97,6.345,35.714,151,95
1591,101,3066.5,96,6.3528,31.746,153,95
1592,101,3341.9,95,6.3607,34.055,153,95
1593,101,3617.3,95,6.3685,36.364,153,95
1594,101,3667,96,6.3763,37.662,153,95
1595,101,3716.7,96,6.3842,38.961,153,95
1596,101,3423.9,94,6.392,34.944,153,95
1597,101,3131.2,94,6.3998,30.928,153,95
1598,101,2932.7,94,6.4077,26.828,153.5,94
1599,101,2734.1,95,6.4155,22.727,154,94
1600,101,3244.6,95,6.4233,28.409,154,94
1601,101,3755,96,6.4312,34.091,154,94
1602,101,3791.9,96,6.439,36.154,154,94
1603,101,3828.8,95,6.4468,38.217,154,94
1604,101,3496.8,93,6.4547,36.145,154,94
1605,101,3518.2,94,6.4625,35.719,153.5,94
1606,101,3539.7,97,6.4703,35.294,153,94
1607,101,3467.2,98,6.4782,35.611,153,94
1608,219,3394.7,100,6.486,35.928,153,94
1609,337,3548.1,100,6.4938,36.81,152,94
1610,332,3499.6,94,6.5017,35.45,152,94
1611,333,3451,91,6.5095,34.091,152,94
1612,338,3305.6,92,6.5173,28.95,151.5,93
1613,338,3160.2,92,6.5252,23.81,151,94
1614,337,3399.8,92,6.533,32.175,151,94
1615,337,3639.5,91,6.5408,40.541,151,94
1616,338,3503.8,92,6.5487,39.02,149.5,93
1617,338,3368.2,93,6.5565,37.5,148,93
1618,338,3452.7,94,6.5643,37.5,148,93
1619,338,3351.8,95,6.5722,38.105,147,93
1620,338,3250.9,95,6.58,38.71,146,94
1621,338,3134.3,94,6.584,35.714,145,94
1622,338,3141.1,93,6.588,35.929,145,94
1623,338,3147.9,93,6.592,36.145,145,94
1624,338,2833.3,94,6.596,33.945,144,94
1625,338,2518.7,94,6.6,31.746,143,94
1626,338,2548,96,6.604,31.101,143,95
1627,338,2577.2,97,6.608,30.457,143,95
1628,338,3030.1,96,6.612,33.301,143,95
1629,338,3483,96,6.616,36.145,143,95
1630,338,2413,97,6.62,31.746,142,95
1631,338,3158.4,97,6.624,33.837,142.5,95
1632,338,3903.9,96,6.628,35.928,143,95
1633,338,3614.9,95,6.632,34.268,143,95
1634,338,3326,96,6.636,32.609,143,95
1635,338,3462.9,96,6.64,39.216,143,95
1636,338,3419.4,96,6.644,40.441,143.5,95
1637,338,3376,95,6.648,41.667,144,95
1638,219,3290.7,95,6.652,38.797,144,95
1639,101,3205.5,99,6.656,35.928,144,95
1640,101,2852.8,103,6.66,29.683,144.5,95
1641,101,2500.2,101,6.664,23.438,145,95
1642,101,3094.6,99,6.668,31.074,146,95
1643,101,3689,99,6.672,38.71,147,95
1644,101,3866.9,99,6.676,39.474,147,95
1645,101,3660.6,99,6.68,37.919,147.5,95
1646,101,3454.4,100,6.684,36.364,148,95
1647,101,3558.3,100,6.688,42.254,149,95
1648,101,3709.5,100,6.692,43.515,149.5,94
1649,101,3860.8,99,6.696,44.776,150,94
1650,101,3520.5,99,6.7,43.796,152,95
1651,101,3574.7,99,6.704,43.165,153,95
1652,101,3460.7,99,6.708,39.547,153,94
1653,101,3346.7,98,6.712,35.928,153,94
1654,101,3631.8,98,6.716,47.244,153,94
1655,101,3612.4,98,6.72,44.03,154,94
1656,101,3593.1,98,6.724,40.816,155,94
1657,101,3335.1,99,6.728,37.037,155,95
1658,101,3287.9,99,6.732,36.591,154.5,94
1659,101,3240.6,98,6.736,36.145,154,94
1660,101,3236.1,97,6.74,37.06,155,95
1661,101,3231.6,97,6.744,37.975,156,94
1662,101,3154.8,99,6.748,36.364,156,94
1663,101,3310.8,101,6.752,37.537,155.5,94
1664,101,3466.9,101,6.756,38.71,155,94
1665,101,3480.2,99,6.76,37.537,155,94
1666,101,3493.5,98,6.764,36.364,155,94
1667,101,3375.6,99,6.768,36.585,155,94
1668,219,3096.3,99,6.772,31.533,154,94
1669,338,2816.9,98,6.776,26.481,153,94
1670,338,2537.6,98,6.78,21.429,152,94
1671,338,3172.1,96,6.784,29.007,151,94
1672,338,3806.6,95,6.788,36.585,150,93
1673,338,3430.6,94,6.792,34.286,151,93
1674,338,3449,93,6.796,32.85,149.5,93
1675,338,3467.3,93,6.8,31.414,148,93
1676,338,3503.5,94,6.804,33.048,147.5,93
1677,338,3539.7,94,6.808,34.682,147,93
1678,338,3494.4,95,6.812,34.988,146.5,92
1679,338,3449.1,96,6.816,35.294,146,93
1680,338,3161,95,6.82,33.708,144,93
1681,338,2936,95,6.821,31.862,143.7,93
1682,338,2711.1,95,6.822,30.015,143.3,93
1683,338,2486.1,95,6.823,28.169,143,93
1684,338,3082.3,95,6.824,32.609,143,93
1685,338,3221.7,96,6.825,33.35,142.5,93
1686,338,3361,97,6.826,34.091,142,93
1687,338,3089.7,96,6.827,30.107,142,93
1688,338,2818.3,95,6.828,26.124,142,93
1689,338,2546.9,95,6.829,22.14,142,93
1690,338,2990.1,94,6.83,27.113,142,93
1691,338,3433.3,94,6.831,32.086,142,93
1692,338,3787,96,6.832,37.267,141,93
1693,338,3549.1,96,6.833,36.281,141.5,93
1694,338,3311.1,96,6.834,35.294,142,93
1695,338,3502.3,96,6.835,35.399,142.5,93
1696,338,3693.6,95,6.836,35.503,143,93
1697,278,3254.5,95,6.837,36.145,144,93
1698,160,3184.7,98,6.838,35.929,144.5,93
1699,101,3115,99,6.839,35.714,145,93
1700,101,3281.3,95,6.84,37.212,145,93
1701,101,3447.6,91,6.841,38.71,145,93
1702,101,3450.7,88,6.842,35.503,146,93
1703,101,3310,89,6.843,36.501,145.5,93
1704,101,3169.4,92,6.844,37.5,145,93
1705,101,3169.1,95,6.845,37.5,146.5,93
1706,101,3168.7,95,6.846,37.5,148,93
1707,101,3273.9,94,6.847,37.037,148,93
1708,101,3317.7,94,6.848,37.386,149,93
1709,101,3361.5,93,6.849,37.736,150,93
1710,101,3514.4,92,6.85,44.118,150,93
1711,101,3593.2,93,6.851,43.487,150,93
1712,101,3672.1,97,6.852,42.857,150,94
1713,101,3046.3,101,6.853,32.086,151,93
1714,101,3373.9,102,6.854,36.043,151.5,93
1715,101,3701.5,100,6.855,40,152,93
