time,power,VO2,cadence,lactate,rf,heart_rate,saturation,day
2010,100,2206.1,98,3.015,26.49,120.0,97.0,1
2011,100,2299.4,97,3.0138,26.432,120.0,97.0,1
2012,100,2236.9,97,3.0127,24.92,119.7,97.0,1
2013,100,2174.4,97,3.0115,23.409,119.3,97.0,1
2014,100,2111.9,99,3.0103,21.898,119.0,98.0,1
2015,100,2047.3,101,3.0092,23.88,119.5,98.0,1
2016,100,1982.6,102,3.008,25.862,120.0,98.0,1
2017,100,2128.9,100,3.0068,26.031,120.0,98.0,1
2018,100,2275.2,99,3.0057,26.201,120.0,98.0,1
2019,100,2147.7,97,3.0045,26.434,119.5,98.0,1
2020,100,2020.1,96,3.0033,26.667,119.0,98.0,1
2021,100,1990.4,96,3.0022,25.778,118.7,99.0,1
2022,100,1960.6,96,3.001,24.889,118.3,98.0,1
2023,100,1930.9,96,2.9998,24.0,118.0,98.0,1
2024,100,1930.4,96,2.9987,24.766,118.0,98.0,1
2025,100,1929.8,95,2.9975,25.532,118.0,98.0,1
2026,100,1886.5,94,2.9963,25.793,119.0,98.0,1
2027,100,1843.1,94,2.9952,26.054,120.0,99.0,1
2028,100,1799.7,96,2.994,26.316,121.0,98.0,1
2029,100,1925.3,96,2.9928,26.794,121.0,98.0,1
2030,100,2050.8,97,2.9917,27.273,121.0,98.0,1
2031,112,2009.1,97,2.9905,25.636,121.0,98.0,1
2032,125,1967.3,95,2.9893,24.0,121.0,98.0,1
2033,125,2040.6,94,2.9882,24.811,121.3,98.0,1
2034,125,2113.9,95,2.987,25.621,121.7,98.0,1
2035,125,2187.2,97,2.9858,26.432,122.0,98.0,1
2036,125,2270.8,99,2.9847,24.073,123.0,98.0,1
2037,125,2354.4,98,2.9835,21.714,124.0,98.0,1
2038,125,2438.0,96,2.9823,19.355,125.0,98.0,1
2039,125,2081.7,94,2.9812,21.823,125.0,98.0,1
2040,125,1725.5,94,2.98,24.291,125.0,98.0,1
2041,125,1855.6,95,2.9753,25.42,124.0,98.0,1
2042,125,1985.7,96,2.9707,26.549,123.0,98.0,1
2043,125,1731.7,96,2.966,28.818,123.0,98.0,1
2044,125,1477.8,96,2.9613,31.088,123.0,98.0,1
2045,125,1462.8,96,2.9567,29.614,123.3,98.0,1
2046,125,1447.9,97,2.952,28.14,123.7,98.0,1
2047,125,1433.0,97,2.9473,26.667,124.0,98.0,1
2048,125,1632.4,97,2.9427,27.484,124.0,98.0,1
2049,125,1831.9,97,2.938,28.302,124.0,98.0,1
2050,125,2747.2,98,2.9333,32.432,124.0,98.0,1
2051,125,2450.3,98,2.9287,29.284,124.3,98.0,1
2052,125,2153.5,97,2.924,26.136,124.7,98.0,1
2053,125,1856.6,96,2.9193,22.989,125.0,98.0,1
2054,125,1912.4,96,2.9147,21.615,125.0,98.0,1
2055,125,1968.2,96,2.91,20.241,125.0,98.0,1
2056,125,2024.0,96,2.9053,18.868,125.0,98.0,1
2057,125,2149.8,96,2.9007,23.009,125.5,98.0,1
2058,125,2275.5,97,2.896,27.149,126.0,98.0,1
2059,125,2420.7,98,2.8913,25.48,126.0,98.0,1
2060,125,2565.8,98,2.8867,23.81,126.0,97.0,1
2061,125,2710.9,98,2.882,22.14,126.0,97.0,1
2062,125,2657.1,97,2.8773,21.98,126.3,97.0,1
2063,125,2603.2,97,2.8727,21.821,126.7,97.0,1
2064,125,2549.3,98,2.868,21.661,127.0,97.0,1
2065,125,2300.9,98,2.8633,25.393,127.0,97.0,1
2066,125,2052.5,98,2.8587,29.126,127.0,97.0,1
2067,125,2006.0,97,2.854,27.55,127.0,97.0,1
2068,125,1959.5,96,2.8493,25.974,127.0,97.0,1
2069,125,1989.5,95,2.8447,27.006,127.0,97.0,1
2070,125,2019.5,95,2.84,28.037,127.0,97.0,1
2071,125,2067.4,95,2.8353,27.095,127.0,97.0,1
2072,125,2115.4,96,2.8307,26.153,127.0,97.0,1
2073,125,2163.3,100,2.826,25.21,127.0,96.0,1
2074,125,2158.1,103,2.8213,24.278,127.0,96.0,1
2075,125,2152.9,103,2.8167,23.346,127.0,96.0,1
2076,125,2273.8,101,2.812,24.039,127.0,96.0,1
2077,125,2394.7,99,2.8073,24.731,127.0,96.0,1
2078,125,2515.6,97,2.8027,25.424,127.0,96.0,1
2079,125,2206.2,96,2.798,25.212,127.5,96.0,1
2080,125,1896.7,97,2.7933,25.0,128.0,97.0,1
2081,125,1923.4,98,2.7887,25.214,128.7,97.0,1
2082,125,1950.2,99,2.784,25.427,129.3,97.0,1
2083,125,1976.9,97,2.7793,25.641,130.0,97.0,1
2084,125,2048.1,96,2.7747,27.313,130.0,97.0,1
2085,125,2119.3,96,2.77,28.986,130.0,97.0,1
2086,125,2033.9,96,2.7653,31.746,129.0,97.0,1
2087,125,2104.8,95,2.7607,29.936,129.3,97.0,1
2088,125,2175.6,94,2.756,28.126,129.7,97.0,1
2089,125,2246.4,94,2.7513,26.316,130.0,97.0,1
2090,131,2327.0,95,2.7467,25.158,129.5,97.0,1
2091,143,2407.5,95,2.742,24.0,129.0,97.0,1
2092,150,2218.5,93,2.7373,24.85,128.7,97.0,1
2093,150,2029.5,93,2.7327,25.699,128.3,97.0,1
2094,150,1840.5,94,2.728,26.549,128.0,97.0,1
2095,150,1936.3,95,2.7233,25.323,128.0,97.0,1
2096,150,2032.0,95,2.7187,24.096,128.0,97.0,1
2097,150,2056.0,96,2.714,24.76,127.5,97.0,1
2098,150,2080.0,96,2.7093,25.424,127.0,97.0,1
2099,150,2128.9,96,2.7047,25.799,126.7,97.0,1
2100,150,2177.8,96,2.7,26.174,126.3,97.0,1
2101,150,2226.8,96,2.7013,26.549,126.0,97.0,1
2102,150,2252.5,96,2.7027,26.788,126.5,97.0,1
2103,150,2278.3,96,2.704,27.027,127.0,97.0,1
2104,150,2146.7,97,2.7053,26.906,127.0,97.0,1
2105,150,2015.1,97,2.7067,26.786,127.0,97.0,1
2106,150,2236.4,98,2.708,26.968,127.0,97.0,1
2107,150,2457.7,99,2.7093,27.149,127.0,97.0,1
2108,150,2332.0,99,2.7107,26.33,127.0,97.0,1
2109,150,2206.4,98,2.712,25.511,127.0,97.0,1
2110,150,2080.7,98,2.7133,24.691,127.0,97.0,1
2111,150,2294.7,98,2.7147,24.691,127.0,97.0,1
2112,150,2508.7,98,2.716,24.691,127.0,97.0,1
2113,150,2422.0,98,2.7173,26.044,127.0,97.0,1
2114,150,2335.3,99,2.7187,27.397,127.0,97.0,1
2115,150,2234.2,98,2.72,27.114,127.0,97.0,1
2116,150,2133.2,97,2.7213,26.832,127.0,97.0,1
2117,150,2032.2,97,2.7227,26.549,127.0,97.0,1
2118,150,2104.2,98,2.724,25.879,127.0,97.0,1
2119,150,2176.3,98,2.7253,25.21,127.0,97.0,1
2120,150,2155.6,97,2.7267,22.479,127.5,97.0,1
2121,150,2134.9,97,2.728,19.748,128.0,97.0,1
2122,150,2114.2,98,2.7293,17.017,128.5,97.0,1
2123,150,2093.5,99,2.7307,14.286,129.0,97.0,1
2124,150,1936.7,99,2.732,16.303,129.0,97.0,1
2125,150,1780.0,99,2.7333,18.321,129.0,97.0,1
2126,150,1623.2,99,2.7347,20.339,129.0,98.0,1
2127,150,1919.2,97,2.736,23.385,129.5,98.0,1
2128,150,2215.3,100,2.7373,26.432,130.0,98.0,1
2129,150,2447.3,106,2.7387,26.923,130.3,98.0,1
2130,150,2679.4,106,2.74,27.415,130.7,98.0,1
2131,150,2911.5,102,2.7413,27.907,131.0,98.0,1
2132,150,2764.0,98,2.7427,28.805,130.5,98.0,1
2133,150,2616.4,96,2.744,29.703,130.0,98.0,1
2134,150,2586.1,97,2.7453,29.344,130.0,98.0,1
2135,150,2555.8,98,2.7467,28.986,130.0,98.0,1
2136,150,2459.1,97,2.748,29.957,130.0,98.0,1
2137,150,2362.3,97,2.7493,30.928,130.0,98.0,1
2138,150,2349.1,97,2.7507,29.1,130.5,98.0,1
2139,150,2336.0,98,2.752,27.273,131.0,98.0,1
2140,150,2393.8,98,2.7533,28.562,131.5,98.0,1
2141,150,2451.6,97,2.7547,29.851,132.0,98.0,1
2142,150,2223.4,97,2.756,27.746,132.0,97.0,1
2143,150,1995.2,97,2.7573,25.641,132.0,97.0,1
2144,150,2248.6,96,2.7587,27.039,132.0,97.0,1
2145,150,2502.0,96,2.76,28.436,132.0,97.0,1
2146,150,2588.2,97,2.7613,27.793,132.0,97.0,1
2147,150,2674.5,97,2.7627,27.149,132.0,97.0,1
2148,150,2666.7,97,2.764,26.364,131.7,97.0,1
2149,150,2658.9,97,2.7653,25.579,131.3,97.0,1
2150,162,2651.1,97,2.7667,24.793,131.0,97.0,1
2151,175,2612.0,96,2.768,23.378,131.3,97.0,1
2152,175,2572.8,95,2.7693,21.963,131.7,97.0,1
2153,175,2533.7,95,2.7707,20.548,132.0,97.0,1
2154,175,2505.2,96,2.772,23.548,133.0,97.0,1
2155,175,2476.7,96,2.7733,26.549,134.0,97.0,1
2156,175,2445.6,96,2.7747,25.451,133.0,97.0,1
2157,175,2414.4,97,2.776,24.353,132.0,97.0,1
2158,175,2383.3,96,2.7773,23.256,131.0,97.0,1
2159,175,2327.9,95,2.7787,23.676,133.0,97.0,1
2160,175,2272.6,95,2.78,24.096,135.0,97.0,1
2161,175,2348.2,96,2.7878,25.623,134.0,97.0,1
2162,175,2423.7,96,2.7957,27.149,133.0,97.0,1
2163,175,2499.3,96,2.8035,26.468,134.0,97.0,1
2164,175,2574.9,96,2.8113,25.786,135.0,97.0,1
2165,175,2650.4,96,2.8192,25.105,136.0,96.0,1
2166,175,2573.9,96,2.827,25.483,136.0,96.0,1
2167,175,2497.3,95,2.8348,25.862,136.0,96.0,1
2168,175,2328.8,94,2.8427,23.799,136.7,96.0,1
2169,175,2160.2,94,2.8505,21.735,137.3,96.0,1
2170,175,1991.7,95,2.8583,19.672,138.0,96.0,1
2171,175,2355.1,97,2.8662,24.054,137.5,96.0,1
2172,175,2718.5,97,2.874,28.436,137.0,96.0,1
2173,175,2670.1,97,2.8818,27.376,138.0,96.0,1
2174,175,2621.6,97,2.8897,26.316,139.0,96.0,1
2175,175,2654.0,97,2.8975,26.978,139.0,96.0,1
2176,175,2686.4,97,2.9053,27.64,139.0,96.0,1
2177,175,2718.8,96,2.9132,28.302,139.0,96.0,1
2178,175,2625.3,96,2.921,27.544,138.5,96.0,1
2179,175,2531.8,97,2.9288,26.786,138.0,96.0,1
2180,175,2649.5,97,2.9367,27.611,138.0,96.0,1
2181,175,2767.1,97,2.9445,28.436,138.0,96.0,1
2182,175,2828.9,96,2.9523,28.924,138.0,96.0,1
2183,175,2890.7,96,2.9602,29.412,138.0,96.0,1
2184,175,2791.4,96,2.968,28.467,138.0,96.0,1
2185,175,2692.1,96,2.9758,27.523,138.0,96.0,1
2186,175,2533.1,96,2.9837,26.896,138.3,96.0,1
2187,175,2374.2,96,2.9915,26.268,138.7,96.0,1
2188,175,2215.2,96,2.9993,25.641,139.0,96.0,1
2189,175,2386.2,97,3.0072,26.839,139.0,96.0,1
2190,175,2557.3,96,3.015,28.037,139.0,96.0,1
2191,175,2456.4,96,3.0228,25.339,138.5,96.0,1
2192,175,2355.5,96,3.0307,22.642,138.0,96.0,1
2193,175,2370.5,95,3.0385,22.367,138.0,96.0,1
2194,175,2385.5,94,3.0463,22.093,138.0,96.0,1
2195,175,2400.6,94,3.0542,21.818,138.0,96.0,1
2196,175,2476.4,96,3.062,23.255,137.5,97.0,1
2197,175,2552.2,97,3.0698,24.691,137.0,97.0,1
2198,175,2576.7,97,3.0777,24.493,137.7,97.0,1
2199,175,2601.3,98,3.0855,24.295,138.3,97.0,1
2200,175,2625.8,98,3.0933,24.096,139.0,97.0,1
2201,175,2700.2,98,3.1012,23.555,138.7,96.0,1
2202,175,2774.6,98,3.109,23.013,138.3,96.0,1
2203,175,2848.9,98,3.1168,22.472,138.0,97.0,1
2204,175,2891.2,97,3.1247,23.948,138.0,97.0,1
2205,175,2933.4,98,3.1325,25.424,138.0,97.0,1
2206,175,3045.9,98,3.1403,26.105,139.0,97.0,1
2207,175,3158.3,98,3.1482,26.786,140.0,97.0,1
2208,175,2789.7,99,3.156,25.104,140.0,97.0,1
2209,181,2421.0,98,3.1638,23.421,140.0,97.0,1
2210,193,2052.4,98,3.1717,21.739,140.0,97.0,1
2211,200,2342.0,98,3.1795,23.97,140.5,97.0,1
2212,200,2631.6,98,3.1873,26.201,141.0,97.0,1
2213,200,2614.9,99,3.1952,25.435,141.0,97.0,1
2214,200,2598.2,99,3.203,24.67,141.0,97.0,1
2215,200,2581.5,99,3.2108,23.904,141.0,97.0,1
2216,200,2642.1,99,3.2187,22.809,141.0,97.0,1
2217,200,2702.7,99,3.2265,21.714,141.0,97.0,1
2218,200,2763.3,99,3.2343,20.619,141.0,97.0,1
2219,200,2603.8,99,3.2422,23.41,141.0,97.0,1
2220,200,2444.4,98,3.25,26.201,141.0,97.0,1
2221,200,2608.2,98,3.2603,26.862,141.0,97.0,1
2222,200,2772.0,97,3.2707,27.523,141.0,97.0,1
2223,200,2766.1,96,3.281,26.192,141.0,97.0,1
2224,200,2760.2,98,3.2913,24.861,141.0,97.0,1
2225,200,2754.3,99,3.3017,23.529,141.0,97.0,1
2226,200,2636.9,97,3.312,24.531,141.0,97.0,1
2227,200,2519.5,97,3.3223,25.532,141.0,97.0,1
2228,200,2541.1,98,3.3327,25.982,141.5,97.0,1
2229,200,2562.7,99,3.343,26.432,142.0,97.0,1
2230,200,2683.2,98,3.3533,26.88,142.0,97.0,1
2231,200,2803.7,96,3.3637,27.329,142.0,97.0,1
2232,200,2924.3,97,3.374,27.778,142.0,97.0,1
2233,200,2943.9,97,3.3843,27.908,142.0,97.0,1
2234,200,2963.6,98,3.3947,28.037,142.0,97.0,1
2235,200,2899.1,98,3.405,28.237,141.0,97.0,1
2236,200,2834.7,99,3.4153,28.436,140.0,97.0,1
2237,200,2668.3,98,3.4257,25.878,141.3,97.0,1
2238,200,2502.0,98,3.436,23.32,142.7,97.0,1
2239,200,2335.7,97,3.4463,20.761,144.0,97.0,1
2240,200,2533.6,96,3.4567,22.933,144.5,97.0,1
2241,200,2731.5,96,3.467,25.105,145.0,97.0,1
2242,200,2857.1,97,3.4773,26.441,145.0,97.0,1
2243,200,2982.7,97,3.4877,27.778,145.0,97.0,1
2244,200,3057.9,98,3.498,29.353,145.5,97.0,1
2245,200,3133.1,97,3.5083,30.928,146.0,97.0,1
2246,200,3003.6,97,3.5187,31.507,146.0,96.0,1
2247,200,2874.0,98,3.529,32.086,146.0,96.0,1
2248,200,2738.3,99,3.5393,29.376,146.0,96.0,1
2249,200,2602.6,99,3.5497,26.667,146.0,96.0,1
2250,200,2655.8,98,3.56,26.588,145.7,97.0,1
2251,200,2708.9,98,3.5703,26.51,145.3,97.0,1
2252,200,2762.1,98,3.5807,26.432,145.0,97.0,1
2253,200,2888.1,98,3.591,30.303,144.0,97.0,1
2254,200,2799.5,99,3.6013,29.376,144.0,96.0,1
2255,200,2710.8,99,3.6117,28.45,144.0,96.0,1
2256,200,2622.2,98,3.622,27.523,144.0,96.0,1
2257,200,2607.2,99,3.6323,27.398,144.5,96.0,1
2258,200,2592.2,101,3.6427,27.273,145.0,96.0,1
2259,200,2630.8,101,3.653,26.189,145.0,96.0,1
2260,200,2669.4,99,3.6633,25.105,145.0,96.0,1
2261,200,2731.3,98,3.6737,27.045,144.5,96.0,1
2262,200,2793.3,99,3.684,28.986,144.0,96.0,1
2263,200,2751.3,98,3.6943,28.446,144.0,96.0,1
2264,200,2709.4,99,3.7047,27.907,144.0,95.0,1
2265,200,2710.8,101,3.715,28.083,144.3,95.0,1
2266,200,2712.3,101,3.7253,28.26,144.7,95.0,1
2267,200,2713.8,100,3.7357,28.436,145.0,95.0,1
2268,200,2851.8,98,3.746,28.303,145.5,95.0,1
2269,212,2989.8,97,3.7563,28.169,146.0,95.0,1
2270,225,2697.4,96,3.7667,25.38,146.0,95.0,1
2271,225,2404.9,94,3.777,22.591,146.0,95.0,1
2272,225,2112.5,94,3.7873,19.802,146.0,95.0,1
2273,225,2264.4,95,3.7977,24.255,146.5,95.0,1
2274,225,2416.4,95,3.808,28.708,147.0,96.0,1
2275,225,2687.9,93,3.8183,27.12,147.0,96.0,1
2276,225,2959.5,94,3.8287,25.532,147.0,96.0,1
2277,225,2376.2,95,3.839,26.719,147.0,97.0,1
2278,225,1792.9,93,3.8493,27.907,147.0,97.0,1
2279,225,2085.5,92,3.8597,30.999,147.0,97.0,1
2280,225,2378.1,95,3.87,34.091,147.0,97.0,1
2281,225,2910.6,95,3.8825,33.262,148.0,97.0,1
2282,225,3443.1,95,3.895,32.432,149.0,97.0,1
2283,225,3541.9,95,3.9075,32.521,148.5,97.0,1
2284,225,3640.7,95,3.92,32.609,148.0,97.0,1
2285,225,3493.4,95,3.9325,30.658,148.5,97.0,1
2286,225,3346.2,96,3.945,28.708,149.0,97.0,1
2287,225,3200.9,96,3.9575,29.206,149.0,97.0,1
2288,225,3055.7,95,3.97,29.703,149.0,97.0,1
2289,225,2907.6,93,3.9825,30.724,148.5,97.0,1
2290,225,2759.5,94,3.995,31.746,148.0,97.0,1
2291,225,2788.0,97,4.0075,31.58,148.0,97.0,1
2292,225,2816.6,98,4.02,31.414,148.0,97.0,1
2293,225,2684.1,98,4.0325,31.664,148.0,97.0,1
2294,225,2551.6,99,4.045,31.915,148.0,97.0,1
2295,225,2810.4,99,4.0575,31.501,148.0,97.0,1
2296,225,3069.3,99,4.07,31.088,148.0,97.0,1
2297,225,3096.9,98,4.0825,29.967,148.5,98.0,1
2298,225,3124.4,97,4.095,28.846,149.0,98.0,1
2299,225,3171.7,97,4.1075,29.967,149.0,97.0,1
2300,225,3219.0,96,4.12,31.088,149.0,97.0,1
2301,225,3103.7,96,4.1325,29.18,148.5,97.0,1
2302,225,2988.4,96,4.145,27.273,148.0,97.0,1
2303,225,2875.6,96,4.1575,35.714,148.0,97.0,1
2304,225,2921.3,96,4.17,35.099,149.0,97.0,1
2305,225,2966.9,97,4.1825,34.483,150.0,97.0,1
2306,225,2980.8,98,4.195,33.284,150.0,97.0,1
2307,225,2994.6,97,4.2075,32.086,150.0,97.0,1
2308,225,2926.1,96,4.22,30.397,150.5,97.0,1
2309,225,2857.5,96,4.2325,28.708,151.0,97.0,1
2310,225,3033.8,96,4.245,30.061,150.5,97.0,1
2311,225,3210.1,96,4.2575,31.414,150.0,97.0,1
2312,225,3285.1,96,4.27,32.752,150.5,97.0,1
2313,225,3360.1,97,4.2825,34.091,151.0,97.0,1
2314,225,2779.3,97,4.295,28.239,151.0,97.0,1
2315,225,2198.5,96,4.3075,22.388,151.0,97.0,1
2316,225,2799.9,96,4.32,28.337,151.0,97.0,1
2317,225,3401.2,96,4.3325,34.286,151.0,97.0,1
2318,225,3506.0,97,4.345,34.484,151.0,97.0,1
2319,225,3610.7,97,4.3575,34.682,151.0,97.0,1
2320,225,3337.4,97,4.37,33.645,151.0,97.0,1
2321,225,3064.2,97,4.3825,32.609,151.0,97.0,1
2322,225,3077.6,97,4.395,32.971,151.5,97.0,1
2323,225,3091.1,97,4.4075,33.333,152.0,97.0,1
2324,225,3157.8,97,4.42,32.967,152.0,97.0,1
2325,225,3042.5,98,4.4325,34.235,152.0,97.0,1
2326,225,2927.2,100,4.445,35.503,152.0,97.0,1
2327,225,3183.1,101,4.4575,34.605,151.5,97.0,1
2328,231,3439.1,100,4.47,33.708,151.0,97.0,1
2329,243,3332.5,100,4.4825,33.07,151.0,97.0,1
2330,250,3225.9,99,4.495,32.432,151.0,97.0,1
2331,250,3246.9,99,4.5075,27.58,151.0,97.0,1
2332,250,3267.9,98,4.52,22.727,151.0,97.0,1
2333,250,2978.8,97,4.5325,26.142,151.5,97.0,1
2334,250,2689.7,97,4.545,29.557,152.0,97.0,1
2335,250,2893.7,99,4.5575,30.007,152.0,97.0,1
2336,250,3097.7,100,4.57,30.457,152.0,97.0,1
2337,250,2827.2,101,4.5825,29.863,152.0,97.0,1
2338,250,2556.7,100,4.595,29.268,152.0,97.0,1
2339,250,2754.2,100,4.6075,28.858,152.3,97.0,1
2340,250,2951.7,99,4.62,28.448,152.7,97.0,1
2341,250,3149.2,100,4.648,28.037,153.0,97.0,1
2342,250,3149.8,101,4.676,27.119,153.0,97.0,1
2343,250,3150.3,101,4.704,26.201,153.0,97.0,1
2344,250,3148.1,102,4.732,27.952,153.0,97.0,1
2345,250,3145.8,102,4.76,29.703,153.0,97.0,1
2346,250,3096.8,101,4.788,30.08,152.5,97.0,1
2347,250,3047.7,101,4.816,30.457,152.0,97.0,1
2348,250,3306.4,102,4.844,31.018,152.5,97.0,1
2349,250,3565.1,102,4.872,31.579,153.0,97.0,1
2350,250,3517.6,101,4.9,32.456,154.5,97.0,1
2351,250,3470.1,101,4.928,33.333,156.0,97.0,1
2352,250,3397.5,101,4.956,30.457,155.0,97.0,1
2353,250,3369.2,101,4.984,30.38,155.5,97.0,1
2354,250,3340.9,102,5.012,30.303,156.0,97.0,1
2355,250,3152.5,102,5.04,28.267,156.0,97.0,1
2356,250,2964.2,102,5.068,26.23,156.0,97.0,1
2357,250,2775.8,103,5.096,24.194,156.0,97.0,1
2358,250,3152.1,103,5.124,30.061,156.0,97.0,1
2359,250,3528.4,102,5.152,35.928,156.0,97.0,1
2360,250,3765.7,101,5.18,32.967,157.0,97.0,1
2361,250,3595.8,102,5.208,31.559,158.0,97.0,1
2362,250,3425.9,104,5.236,30.151,159.0,97.0,1
2363,250,3547.2,105,5.264,32.317,159.5,97.0,1
2364,250,3668.5,103,5.292,34.483,160.0,97.0,1
2365,250,3468.3,103,5.32,33.635,160.5,97.0,1
2366,250,3268.0,104,5.348,32.787,161.0,97.0,1
2367,250,3460.8,104,5.376,33.536,161.0,97.0,1
2368,250,3653.6,103,5.404,34.286,161.0,97.0,1
2369,250,3501.1,102,5.432,30.476,160.5,97.0,1
2370,250,3348.5,102,5.46,26.667,160.0,97.0,1
2371,250,3358.0,101,5.488,26.377,160.0,97.0,1
2372,250,3367.6,101,5.516,26.087,160.0,97.0,1
2373,250,3612.5,102,5.544,25.296,160.3,97.0,1
2374,250,3857.4,102,5.572,24.506,160.7,97.0,1
2375,250,4102.3,101,5.6,23.715,161.0,97.0,1
2376,250,3480.4,102,5.628,25.016,161.0,97.0,1
2377,250,2858.5,102,5.656,26.316,161.0,97.0,1
2378,250,3135.0,103,5.684,26.374,161.5,97.0,1
2379,250,3411.5,105,5.712,26.432,162.0,97.0,1
2380,250,3626.4,105,5.74,26.923,161.3,97.0,1
2381,250,3841.3,104,5.768,27.415,160.7,97.0,1
2382,250,4056.2,104,5.796,27.907,160.0,97.0,1
2383,250,3307.2,103,5.824,32.609,161.0,98.0,1
2384,250,3503.7,102,5.852,32.011,161.0,98.0,1
2385,250,3700.3,102,5.88,31.414,161.0,98.0,1
2386,250,3840.6,103,5.908,32.85,161.5,98.0,1
2387,250,3981.0,103,5.936,34.286,162.0,97.0,1
2388,262,3886.1,103,5.964,34.092,161.5,97.0,1
2389,275,3791.3,102,5.992,33.898,161.0,97.0,1
2390,275,3710.8,102,6.02,33.803,161.5,98.0,1
2391,275,3630.4,101,6.048,33.708,162.0,98.0,1
2392,275,3643.9,101,6.076,31.417,162.0,98.0,1
2393,275,3657.3,101,6.104,29.126,162.0,98.0,1
2394,275,3217.4,101,6.132,25.716,160.0,98.0,1
2395,275,2777.4,100,6.16,22.305,158.0,98.0,1
2396,275,3623.3,101,6.188,27.546,158.5,98.0,1
2397,275,4469.2,102,6.216,32.787,159.0,98.0,1
2398,275,4262.2,102,6.244,31.937,161.5,98.0,1
2399,275,4055.1,102,6.272,31.088,164.0,98.0,1
2400,275,3527.5,103,6.3,30.929,163.5,98.0,1
2401,275,2999.8,102,6.3233,30.769,163.0,98.0,1
2402,275,3339.0,102,6.3467,31.689,163.5,98.0,1
2403,275,3678.2,102,6.37,32.609,164.0,98.0,1
2404,275,3714.2,102,6.3933,33.447,164.0,98.0,1
2405,275,3750.2,102,6.4167,34.286,164.0,98.0,1
2406,275,3536.5,102,6.44,33.016,163.5,98.0,1
2407,275,3322.8,102,6.4633,31.746,163.0,98.0,1
2408,275,3590.0,101,6.4867,31.088,163.0,98.0,1
2409,275,3372.7,101,6.51,30.929,163.5,98.0,1
2410,275,3155.5,101,6.5333,30.769,164.0,98.0,1
2411,275,3066.2,101,6.5567,29.441,164.3,98.0,1
